country,industry,ai_tool,year,age_group,company_size,avg_adoption_rate,total_dau,records_count
Australia,Finance,Midjourney,2023,18-24,Startup,55.8708333333333,53199,12
Australia,Finance,Midjourney,2023,25-34,Enterprise,42.8488888888889,63469,9
Australia,Finance,Midjourney,2023,25-34,SME,40.30625,47270,8
Australia,Finance,Midjourney,2023,25-34,Startup,56.4991666666667,63432,12
Australia,Finance,Midjourney,2023,35-44,Enterprise,40.3690909090909,63936,11
Australia,Finance,Midjourney,2023,35-44,SME,45.96875,45471,8
Australia,Finance,Midjourney,2023,35-44,Startup,56.97,41350,11
Australia,Finance,Midjourney,2023,45-54,Enterprise,45.26,30784,7
Australia,Finance,Midjourney,2023,45-54,SME,53.95375,77567,16
Australia,Finance,Midjourney,2023,45-54,Startup,62.484,42388,10
Australia,Finance,Midjourney,2023,55+,Enterprise,50.7861538461539,65361,13
Australia,Finance,Midjourney,2023,55+,SME,61.858,41251,10
Australia,Finance,Midjourney,2023,55+,Startup,54.6953846153846,80478,13
Australia,Finance,Midjourney,2024,18-24,Enterprise,49.0939130434783,103067,23
Australia,Finance,Midjourney,2024,18-24,SME,52.8419230769231,123909,26
Australia,Finance,Midjourney,2024,18-24,Startup,54.1408,103137,25
Australia,Finance,Midjourney,2024,25-34,Enterprise,55.3683333333333,88284,18
Australia,Finance,Midjourney,2024,25-34,SME,53.3254545454545,119461,22
Australia,Finance,Midjourney,2024,25-34,Startup,56.5153846153846,140205,26
Australia,Finance,Midjourney,2024,35-44,Enterprise,51.3711111111111,196934,36
Australia,Finance,Midjourney,2024,35-44,SME,51.3305,109749,20
Australia,Finance,Midjourney,2024,35-44,Startup,48.8166666666667,110626,24
Australia,Finance,Midjourney,2024,45-54,Enterprise,41.8895652173913,141294,23
Australia,Finance,Midjourney,2024,45-54,SME,51.1283333333333,118989,24
Australia,Finance,Midjourney,2024,45-54,Startup,55.8295833333333,117707,24
Australia,Finance,Midjourney,2024,55+,Enterprise,50.7811538461538,130290,26
Australia,Finance,Midjourney,2024,55+,SME,49.8855555555556,115789,27
Australia,Finance,Midjourney,2024,55+,Startup,52.1834782608696,92713,23
Australia,Finance,Stable Diffusion,2023,18-24,Enterprise,77.218,22441,5
Australia,Finance,Stable Diffusion,2023,18-24,SME,51.82,14223,5
Australia,Finance,Stable Diffusion,2023,18-24,Startup,63.064,31736,5
Australia,Finance,Stable Diffusion,2023,25-34,Enterprise,47.1416666666667,21902,6
Australia,Finance,Stable Diffusion,2023,25-34,SME,57.905,25039,4
Australia,Finance,Stable Diffusion,2023,25-34,Startup,50.4825,38718,8
Australia,Finance,Stable Diffusion,2023,35-44,Enterprise,37.1066666666667,16241,3
Australia,Finance,Stable Diffusion,2023,35-44,SME,56.398,19891,5
Australia,Finance,Stable Diffusion,2023,35-44,Startup,60.075,48774,8
Australia,Finance,Stable Diffusion,2023,45-54,Enterprise,46.275,26952,6
Australia,Finance,Stable Diffusion,2023,45-54,SME,37.542,19519,5
Australia,Finance,Stable Diffusion,2023,45-54,Startup,39.0833333333333,33834,6
Australia,Finance,Stable Diffusion,2023,55+,Enterprise,45.564,31657,5
Australia,Finance,Stable Diffusion,2023,55+,SME,71.1033333333333,10714,3
Australia,Finance,Stable Diffusion,2023,55+,Startup,70.165,33851,6
Australia,Finance,Stable Diffusion,2024,18-24,Enterprise,62.7977777777778,39709,9
Australia,Finance,Stable Diffusion,2024,18-24,SME,41.3495454545454,130787,22
Australia,Finance,Stable Diffusion,2024,18-24,Startup,25.8146153846154,66059,13
Australia,Finance,Stable Diffusion,2024,25-34,Enterprise,55.4113333333333,82091,15
Australia,Finance,Stable Diffusion,2024,25-34,SME,47.632,31157,5
Australia,Finance,Stable Diffusion,2024,25-34,Startup,46.163125,77790,16
Australia,Finance,Stable Diffusion,2024,35-44,Enterprise,42.9590909090909,69434,11
Australia,Finance,Stable Diffusion,2024,35-44,SME,39.648,40964,10
Australia,Finance,Stable Diffusion,2024,35-44,Startup,43.312,24530,5
Australia,Finance,Stable Diffusion,2024,45-54,Enterprise,59.6944444444444,53586,9
Australia,Finance,Stable Diffusion,2024,45-54,SME,32.8433333333333,30511,6
Australia,Finance,Stable Diffusion,2024,45-54,Startup,45.8721428571429,78708,14
Australia,Finance,Stable Diffusion,2024,55+,Enterprise,48.2483333333333,26702,6
Australia,Finance,Stable Diffusion,2024,55+,SME,46.5253846153846,70248,13
Australia,Finance,Stable Diffusion,2024,55+,Startup,35.3721428571429,87752,14
Australia,Healthcare,Bard,2023,18-24,Enterprise,71.1866666666667,32613,6
Australia,Healthcare,Bard,2023,18-24,SME,39.9925,25825,4
Australia,Healthcare,Bard,2023,18-24,Startup,34.268,30219,5
Australia,Healthcare,Bard,2023,25-34,Enterprise,50.7033333333333,24967,6
Australia,Healthcare,Bard,2023,25-34,SME,65.166,31767,5
Australia,Healthcare,Bard,2023,25-34,Startup,71.68,29494,4
Australia,Healthcare,Bard,2023,35-44,Enterprise,36.22,31868,6
Australia,Healthcare,Bard,2023,35-44,SME,15.35,25323,4
Australia,Healthcare,Bard,2023,35-44,Startup,58.52,23398,3
Australia,Healthcare,Bard,2023,45-54,Enterprise,37.675,5079,2
Australia,Healthcare,Bard,2023,45-54,SME,52.3133333333333,15935,3
Australia,Healthcare,Bard,2023,45-54,Startup,39.3425,23017,4
Australia,Healthcare,Bard,2023,55+,Enterprise,19.7,187,1
Australia,Healthcare,Bard,2023,55+,SME,96.01,894,1
Australia,Healthcare,Bard,2023,55+,Startup,46.6333333333333,14925,3
Australia,Healthcare,Bard,2024,18-24,Enterprise,60.5514285714286,26307,7
Australia,Healthcare,Bard,2024,18-24,SME,52.38,26862,4
Australia,Healthcare,Bard,2024,18-24,Startup,44.3528571428571,44438,7
Australia,Healthcare,Bard,2024,25-34,Enterprise,43.2144444444444,50735,9
Australia,Healthcare,Bard,2024,25-34,SME,52.955,26266,6
Australia,Healthcare,Bard,2024,25-34,Startup,53.6881818181818,68159,11
Australia,Healthcare,Bard,2024,35-44,Enterprise,52.4581818181818,65354,11
Australia,Healthcare,Bard,2024,35-44,SME,54.96,22187,3
Australia,Healthcare,Bard,2024,35-44,Startup,62.5371428571429,33649,7
Australia,Healthcare,Bard,2024,45-54,Enterprise,62.7575,41200,8
Australia,Healthcare,Bard,2024,45-54,SME,24.4736363636364,49034,11
Australia,Healthcare,Bard,2024,45-54,Startup,38.52,46641,9
Australia,Healthcare,Bard,2024,55+,Enterprise,47.9575,42814,8
Australia,Healthcare,Bard,2024,55+,SME,27.268,13737,5
Australia,Healthcare,Bard,2024,55+,Startup,56.02,33169,7
Australia,Healthcare,ChatGPT,2023,18-24,Enterprise,52.11,52006,12
Australia,Healthcare,ChatGPT,2023,18-24,SME,40.8733333333333,75642,18
Australia,Healthcare,ChatGPT,2023,18-24,Startup,50.8666666666667,64125,12
Australia,Healthcare,ChatGPT,2023,25-34,Enterprise,42.402,50992,10
Australia,Healthcare,ChatGPT,2023,25-34,SME,49.5366666666667,60832,12
Australia,Healthcare,ChatGPT,2023,25-34,Startup,56.0661538461538,60601,13
Australia,Healthcare,ChatGPT,2023,35-44,Enterprise,47.0045454545455,65346,11
Australia,Healthcare,ChatGPT,2023,35-44,SME,47.2255555555556,70599,18
Australia,Healthcare,ChatGPT,2023,35-44,Startup,49.1535294117647,77292,17
Australia,Healthcare,ChatGPT,2023,45-54,Enterprise,49.833,48186,10
Australia,Healthcare,ChatGPT,2023,45-54,SME,63.9216666666667,92568,18
Australia,Healthcare,ChatGPT,2023,45-54,Startup,58.2638461538462,51863,13
Australia,Healthcare,ChatGPT,2023,55+,Enterprise,43.9023076923077,62309,13
Australia,Healthcare,ChatGPT,2023,55+,SME,59.7028571428571,49932,14
Australia,Healthcare,ChatGPT,2023,55+,Startup,49.7434782608696,112450,23
Australia,Healthcare,ChatGPT,2024,18-24,Enterprise,48.3425581395349,218152,43
Australia,Healthcare,ChatGPT,2024,18-24,SME,44.3893181818182,219187,44
Australia,Healthcare,ChatGPT,2024,18-24,Startup,52.9726666666667,135088,30
Australia,Healthcare,ChatGPT,2024,25-34,Enterprise,52.7321621621622,184973,37
Australia,Healthcare,ChatGPT,2024,25-34,SME,48.56,138305,30
Australia,Healthcare,ChatGPT,2024,25-34,Startup,53.4107407407407,132048,27
Australia,Healthcare,ChatGPT,2024,35-44,Enterprise,54.172,113386,30
Australia,Healthcare,ChatGPT,2024,35-44,SME,55.6093548387097,152655,31
Australia,Healthcare,ChatGPT,2024,35-44,Startup,54.7659375,173876,32
Australia,Healthcare,ChatGPT,2024,45-54,Enterprise,47.9369444444444,167882,36
Australia,Healthcare,ChatGPT,2024,45-54,SME,52.7630434782609,208643,46
Australia,Healthcare,ChatGPT,2024,45-54,Startup,56.1105882352941,181299,34
Australia,Healthcare,ChatGPT,2024,55+,Enterprise,41.0575757575758,187067,33
Australia,Healthcare,ChatGPT,2024,55+,SME,42.4991428571429,187151,35
Australia,Healthcare,ChatGPT,2024,55+,Startup,43.8302857142857,182408,35
Australia,Healthcare,Claude,2023,18-24,Enterprise,11.19,11128,2
Australia,Healthcare,Claude,2023,18-24,SME,44.27,7992,1
Australia,Healthcare,Claude,2023,25-34,Enterprise,81.145,12748,2
Australia,Healthcare,Claude,2023,25-34,SME,57.43,7261,1
Australia,Healthcare,Claude,2023,25-34,Startup,70.12,8204,1
Australia,Healthcare,Claude,2023,35-44,Enterprise,50.75,13506,2
Australia,Healthcare,Claude,2023,35-44,SME,47.23,403,1
Australia,Healthcare,Claude,2023,35-44,Startup,52.365,18912,2
Australia,Healthcare,Claude,2023,45-54,Enterprise,49.58,8993,2
Australia,Healthcare,Claude,2023,45-54,SME,64.45,10940,2
Australia,Healthcare,Claude,2023,45-54,Startup,47.8133333333333,24957,3
Australia,Healthcare,Claude,2023,55+,Enterprise,85.08,1951,1
Australia,Healthcare,Claude,2023,55+,SME,38.05,18440,3
Australia,Healthcare,Claude,2024,18-24,Enterprise,65.0033333333333,37300,6
Australia,Healthcare,Claude,2024,18-24,SME,50.2833333333333,20248,3
Australia,Healthcare,Claude,2024,25-34,Enterprise,41.6825,19396,4
Australia,Healthcare,Claude,2024,25-34,SME,42.6633333333333,17669,3
Australia,Healthcare,Claude,2024,25-34,Startup,46.5966666666667,30997,6
Australia,Healthcare,Claude,2024,35-44,Enterprise,45.1675,19096,4
Australia,Healthcare,Claude,2024,35-44,SME,50.59,9993,1
Australia,Healthcare,Claude,2024,35-44,Startup,70.782,23382,5
Australia,Healthcare,Claude,2024,45-54,Enterprise,52.5275,16520,4
Australia,Healthcare,Claude,2024,45-54,SME,56.58,10104,2
Australia,Healthcare,Claude,2024,45-54,Startup,62.4875,13024,4
Australia,Healthcare,Claude,2024,55+,Enterprise,39.0733333333333,15982,3
Australia,Healthcare,Claude,2024,55+,SME,69.005,25225,6
Australia,Healthcare,Claude,2024,55+,Startup,52.195,14799,4
Australia,Healthcare,Midjourney,2023,18-24,Enterprise,42.962,59399,10
Australia,Healthcare,Midjourney,2023,18-24,SME,57.7775,63956,12
Australia,Healthcare,Midjourney,2023,18-24,Startup,61.8975,64185,12
Australia,Healthcare,Midjourney,2023,25-34,Enterprise,40.6027272727273,61672,11
Australia,Healthcare,Midjourney,2023,25-34,SME,43.784375,71542,16
Australia,Healthcare,Midjourney,2023,25-34,Startup,61.8844444444444,61617,9
Australia,Healthcare,Midjourney,2023,35-44,Enterprise,51.4945454545455,37596,11
Australia,Healthcare,Midjourney,2023,35-44,SME,49.76,35975,7
Australia,Healthcare,Midjourney,2023,35-44,Startup,42.16,42240,11
Australia,Healthcare,Midjourney,2023,45-54,Enterprise,51.39,70989,11
Australia,Healthcare,Midjourney,2023,45-54,SME,51.7353846153846,53221,13
Australia,Healthcare,Midjourney,2023,45-54,Startup,53.54,87513,18
Australia,Healthcare,Midjourney,2023,55+,Enterprise,61.6007692307692,60737,13
Australia,Healthcare,Midjourney,2023,55+,SME,58.9125,66770,12
Australia,Healthcare,Midjourney,2023,55+,Startup,58.041,39634,10
Australia,Healthcare,Midjourney,2024,18-24,Enterprise,58.7918181818182,107435,22
Australia,Healthcare,Midjourney,2024,18-24,SME,43.0168421052632,73498,19
Australia,Healthcare,Midjourney,2024,18-24,Startup,49.5172413793103,116526,29
Australia,Healthcare,Midjourney,2024,25-34,Enterprise,40.4228,108802,25
Australia,Healthcare,Midjourney,2024,25-34,SME,55.7027777777778,90035,18
Australia,Healthcare,Midjourney,2024,25-34,Startup,38.5176,131144,25
Australia,Healthcare,Midjourney,2024,35-44,Enterprise,60.2434782608696,113925,23
Australia,Healthcare,Midjourney,2024,35-44,SME,44.69,134167,26
Australia,Healthcare,Midjourney,2024,35-44,Startup,50.9630769230769,115082,26
Australia,Healthcare,Midjourney,2024,45-54,Enterprise,50.6578947368421,85425,19
Australia,Healthcare,Midjourney,2024,45-54,SME,54.9893548387097,166852,31
Australia,Healthcare,Midjourney,2024,45-54,Startup,54.7338461538462,124320,26
Australia,Healthcare,Midjourney,2024,55+,Enterprise,56.9189473684211,73177,19
Australia,Healthcare,Midjourney,2024,55+,SME,42.9339130434783,117917,23
Australia,Healthcare,Midjourney,2024,55+,Startup,48.7144,128589,25
Australia,Healthcare,Stable Diffusion,2023,18-24,Enterprise,58.2257142857143,31395,7
Australia,Healthcare,Stable Diffusion,2023,18-24,SME,45.0214285714286,35665,7
Australia,Healthcare,Stable Diffusion,2023,18-24,Startup,21.6325,26185,4
Australia,Healthcare,Stable Diffusion,2023,25-34,Enterprise,21.11,10358,3
Australia,Healthcare,Stable Diffusion,2023,25-34,SME,53.85,6767,3
Australia,Healthcare,Stable Diffusion,2023,25-34,Startup,45.28,23711,3
Australia,Healthcare,Stable Diffusion,2023,35-44,Enterprise,45.1233333333333,37829,6
Australia,Healthcare,Stable Diffusion,2023,35-44,SME,44.98,24359,6
Australia,Healthcare,Stable Diffusion,2023,35-44,Startup,58.9811111111111,48421,9
Australia,Healthcare,Stable Diffusion,2023,45-54,Enterprise,64.5625,19650,4
Australia,Healthcare,Stable Diffusion,2023,45-54,SME,48.9933333333333,15405,3
Australia,Healthcare,Stable Diffusion,2023,45-54,Startup,37.64,7827,4
Australia,Healthcare,Stable Diffusion,2023,55+,Enterprise,66.9928571428571,45649,7
Australia,Healthcare,Stable Diffusion,2023,55+,SME,45.8771428571429,44860,7
Australia,Healthcare,Stable Diffusion,2023,55+,Startup,60.955,32882,6
Australia,Healthcare,Stable Diffusion,2024,18-24,Enterprise,54.4038461538462,75010,13
Australia,Healthcare,Stable Diffusion,2024,18-24,SME,55.32875,69775,16
Australia,Healthcare,Stable Diffusion,2024,18-24,Startup,44.6025,42619,12
Australia,Healthcare,Stable Diffusion,2024,25-34,Enterprise,48.885625,55880,16
Australia,Healthcare,Stable Diffusion,2024,25-34,SME,65.0555555555556,42804,9
Australia,Healthcare,Stable Diffusion,2024,25-34,Startup,50.5091666666667,47546,12
Australia,Healthcare,Stable Diffusion,2024,35-44,Enterprise,58.2372727272727,47283,11
Australia,Healthcare,Stable Diffusion,2024,35-44,SME,53.6771428571429,67039,14
Australia,Healthcare,Stable Diffusion,2024,35-44,Startup,41.3074074074074,137908,27
Australia,Healthcare,Stable Diffusion,2024,45-54,Enterprise,47.2864285714286,70735,14
Australia,Healthcare,Stable Diffusion,2024,45-54,SME,51.81,51503,11
Australia,Healthcare,Stable Diffusion,2024,45-54,Startup,29.76625,36209,8
Australia,Healthcare,Stable Diffusion,2024,55+,Enterprise,60.245,43595,10
Australia,Healthcare,Stable Diffusion,2024,55+,SME,54.8754545454545,46616,11
Australia,Healthcare,Stable Diffusion,2024,55+,Startup,51.2425,43623,8
Australia,Manufacturing,Bard,2023,18-24,Enterprise,16.26,4847,1
Australia,Manufacturing,Bard,2023,18-24,SME,17.18,9233,1
Australia,Manufacturing,Bard,2023,18-24,Startup,33.26,8610,1
Australia,Manufacturing,Bard,2023,25-34,Enterprise,49.62,1785,1
Australia,Manufacturing,Bard,2023,25-34,SME,46.045,13732,2
Australia,Manufacturing,Bard,2023,25-34,Startup,66.266,18631,5
Australia,Manufacturing,Bard,2023,35-44,Enterprise,93.62,3979,1
Australia,Manufacturing,Bard,2023,35-44,SME,40.8425,18571,4
Australia,Manufacturing,Bard,2023,35-44,Startup,62.3575,33126,4
Australia,Manufacturing,Bard,2023,45-54,Enterprise,54.255,24163,6
Australia,Manufacturing,Bard,2023,45-54,SME,69.51,7471,2
Australia,Manufacturing,Bard,2023,45-54,Startup,72.68,8921,1
Australia,Manufacturing,Bard,2023,55+,Enterprise,53.75,5456,1
Australia,Manufacturing,Bard,2023,55+,SME,20.03,6847,2
Australia,Manufacturing,Bard,2023,55+,Startup,52.982,17959,5
Australia,Manufacturing,Bard,2024,18-24,Enterprise,50.2666666666667,45112,9
Australia,Manufacturing,Bard,2024,18-24,SME,29.8633333333333,20666,3
Australia,Manufacturing,Bard,2024,18-24,Startup,58.0533333333333,37050,6
Australia,Manufacturing,Bard,2024,25-34,Enterprise,30.85625,42402,8
Australia,Manufacturing,Bard,2024,25-34,SME,53.0777777777778,49796,9
Australia,Manufacturing,Bard,2024,25-34,Startup,59.435,26498,6
Australia,Manufacturing,Bard,2024,35-44,Enterprise,41.8377777777778,48778,9
Australia,Manufacturing,Bard,2024,35-44,SME,40.7311764705882,77527,17
Australia,Manufacturing,Bard,2024,35-44,Startup,32.5233333333333,13079,3
Australia,Manufacturing,Bard,2024,45-54,Enterprise,28.76,29056,7
Australia,Manufacturing,Bard,2024,45-54,SME,44.77,62724,13
Australia,Manufacturing,Bard,2024,45-54,Startup,63.403,48341,10
Australia,Manufacturing,Bard,2024,55+,Enterprise,65.348,31557,5
Australia,Manufacturing,Bard,2024,55+,SME,46.1925,61964,12
Australia,Manufacturing,Bard,2024,55+,Startup,29.308,43638,10
Australia,Manufacturing,ChatGPT,2023,18-24,Enterprise,50.8325,79584,16
Australia,Manufacturing,ChatGPT,2023,18-24,SME,41.072,73119,15
Australia,Manufacturing,ChatGPT,2023,18-24,Startup,45.7933333333333,71913,15
Australia,Manufacturing,ChatGPT,2023,25-34,Enterprise,49.142,58834,10
Australia,Manufacturing,ChatGPT,2023,25-34,SME,54.4757142857143,70421,14
Australia,Manufacturing,ChatGPT,2023,25-34,Startup,56.1911111111111,109070,18
Australia,Manufacturing,ChatGPT,2023,35-44,Enterprise,65.2945454545455,48740,11
Australia,Manufacturing,ChatGPT,2023,35-44,SME,51.1638095238095,93703,21
Australia,Manufacturing,ChatGPT,2023,35-44,Startup,50.2633333333333,73798,18
Australia,Manufacturing,ChatGPT,2023,45-54,Enterprise,43.1,119040,20
Australia,Manufacturing,ChatGPT,2023,45-54,SME,47.0288888888889,37912,9
Australia,Manufacturing,ChatGPT,2023,45-54,Startup,62.2709090909091,55422,11
Australia,Manufacturing,ChatGPT,2023,55+,Enterprise,46.3652941176471,78506,17
Australia,Manufacturing,ChatGPT,2023,55+,SME,52.9318181818182,59824,11
Australia,Manufacturing,ChatGPT,2023,55+,Startup,51.7727777777778,96364,18
Australia,Manufacturing,ChatGPT,2024,18-24,Enterprise,47.6264102564103,204161,39
Australia,Manufacturing,ChatGPT,2024,18-24,SME,51.5993548387097,146431,31
Australia,Manufacturing,ChatGPT,2024,18-24,Startup,55.22,207117,41
Australia,Manufacturing,ChatGPT,2024,25-34,Enterprise,51.7983870967742,176629,31
Australia,Manufacturing,ChatGPT,2024,25-34,SME,58.2794117647059,159049,34
Australia,Manufacturing,ChatGPT,2024,25-34,Startup,54.9402564102564,235273,39
Australia,Manufacturing,ChatGPT,2024,35-44,Enterprise,52.1373529411765,170909,34
Australia,Manufacturing,ChatGPT,2024,35-44,SME,49.5534210526316,193709,38
Australia,Manufacturing,ChatGPT,2024,35-44,Startup,50.3430555555556,182303,36
Australia,Manufacturing,ChatGPT,2024,45-54,Enterprise,52.221724137931,153752,29
Australia,Manufacturing,ChatGPT,2024,45-54,SME,47.1734285714286,201156,35
Australia,Manufacturing,ChatGPT,2024,45-54,Startup,51.832972972973,191769,37
Australia,Manufacturing,ChatGPT,2024,55+,Enterprise,46.8061904761905,199870,42
Australia,Manufacturing,ChatGPT,2024,55+,SME,43.1031818181818,245047,44
Australia,Manufacturing,ChatGPT,2024,55+,Startup,53.7230769230769,214202,39
Australia,Manufacturing,Claude,2023,18-24,SME,37.4133333333333,9063,3
Australia,Manufacturing,Claude,2023,18-24,Startup,35.645,18179,4
Australia,Manufacturing,Claude,2023,25-34,Enterprise,38.78,4993,2
Australia,Manufacturing,Claude,2023,25-34,SME,51.75,16039,2
Australia,Manufacturing,Claude,2023,25-34,Startup,85.17,8572,1
Australia,Manufacturing,Claude,2023,35-44,SME,45.96,7396,1
